date,source,source_group,tipo,pronostico,quota,probabilita_stimata,prob_calibrata,stake_old,stake_new,edge_new,low_value,esito,pl,pl_old,pl_new,delta_pl
2026-04-18,C,C,GOL,Goal,1.67,71.0,69.86,7,6,16.67,False,True,4.69,32.830000000000005,28.14,-4.690000000000005
2026-04-18,A+S,A+S,DOPPIA_CHANCE,X2,1.38,72.0,55.69,10,1,-23.15,True,True,3.8,38.0,3.8,-34.2
2026-04-18,C_segno_s6_conv,C-derivati,GOL,Over 2.5,1.75,57.0,70.13,1,8,22.73,False,True,0.75,0.75,6.0,5.25
2026-04-18,C,C,SEGNO,1,1.6,56.0,60.55,2,1,-3.12,True,False,-2.0,-4.0,-2.0,2.0
2026-04-18,A,A,GOL,Under 3.5,1.35,54.0,63.16,4,1,-14.73,True,True,1.4,5.6,1.4,-4.199999999999999
2026-04-18,A+S,A+S,GOL,Over 1.5,1.37,53.2,61.32,4,1,-15.99,True,True,1.48,5.92,1.48,-4.4399999999999995
2026-04-18,C_goal_conv,C-derivati,GOL,Under 2.5,1.67,70.0,55.0,1,1,-8.15,True,False,-1.0,-1.0,-1.0,0.0
2026-04-18,C,C,SEGNO,2,4.33,43.0,42.86,1,6,85.58,False,False,-1.0,-1.0,-6.0,-5.0
2026-04-18,A+S,A+S,DOPPIA_CHANCE,1X,1.35,56.0,84.17,10,10,13.63,False,True,3.5,35.0,35.0,0.0
2026-04-18,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.9,72.0,55.0,1,1,4.5,False,True,0.9,0.9,0.9,0.0
2026-04-18,C,C,SEGNO,2,2.05,83.0,67.35,10,9,38.07,False,False,-10.0,-100.0,-90.0,10.0
2026-04-18,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.95,72.0,55.0,1,2,7.25,False,True,0.95,0.95,1.9,0.95
2026-04-18,C,C,GOL,Goal,1.67,71.0,69.86,7,6,16.67,False,True,4.69,32.830000000000005,28.14,-4.690000000000005
2026-04-18,A+S,A+S,DOPPIA_CHANCE,X2,1.44,63.5,60.2,10,1,-13.31,True,True,4.4,44.0,4.4,-39.6
2026-04-18,C,C,GOL,Goal,1.73,63.0,55.32,4,1,-4.3,True,True,2.92,11.68,2.92,-8.76
2026-04-18,C,C,SEGNO,1,3.3,44.0,42.86,1,5,41.44,False,False,-1.0,-1.0,-5.0,-4.0
2026-04-18,C,C,SEGNO,1,2.05,43.0,42.86,1,1,-12.14,True,True,1.05,1.05,1.05,0.0
2026-04-18,C,C,GOL,Goal,1.65,71.0,69.86,7,6,15.27,False,True,4.55,31.849999999999998,27.299999999999997,-4.550000000000001
2026-04-18,A+S,A+S,GOL,Over 2.5,1.35,64.9,66.38,7,1,-10.39,True,True,2.45,17.150000000000002,2.45,-14.700000000000003
2026-04-18,C,C,SEGNO,2,1.95,67.0,60.61,6,5,18.19,False,False,-6.0,-36.0,-30.0,6.0
2026-04-18,C,C,SEGNO,1,1.6,62.0,60.61,8,1,-3.02,True,True,4.8,38.4,4.8,-33.6
2026-04-18,A+S,A+S,GOL,Over 2.5,1.45,72.2,70.21,10,1,1.8,False,True,4.5,45.0,4.5,-40.5
2026-04-18,C_screm,C-derivati,GOL,Over 1.5,1.45,77.0,55.0,7,1,-20.25,True,False,-7.0,-49.0,-7.0,42.0
2026-04-18,C,C,SEGNO,1,1.76,56.0,60.55,2,2,6.57,False,True,1.52,3.04,3.04,0.0
2026-04-18,C_screm_o25_s6_conv,C-derivati,GOL,Goal,1.5,70.0,55.0,1,1,-17.5,True,True,0.5,0.5,0.5,0.0
2026-04-18,A+S,A+S,GOL,Over 2.5,1.6,57.7,61.32,7,1,-1.89,True,False,-7.0,-49.0,-7.0,42.0
2026-04-18,C,C,GOL,Goal,1.5,65.0,55.32,4,1,-17.02,True,False,-4.0,-16.0,-4.0,12.0
2026-04-18,C,C,SEGNO,1,1.62,75.0,57.89,9,1,-6.22,True,False,-9.0,-81.0,-9.0,72.0
2026-04-18,C,C,GOL,Goal,1.43,70.0,69.86,10,1,-0.1,True,True,4.3,43.0,4.3,-38.7
2026-04-18,A,A,GOL,Under 3.5,1.67,52.6,63.16,3,2,5.48,False,True,2.01,6.029999999999999,4.02,-2.01
2026-04-18,C,C,GOL,Goal,2.1,64.0,55.32,4,4,16.17,False,False,-4.0,-16.0,-16.0,0.0
2026-04-18,A+S,A+S,DOPPIA_CHANCE,1X,1.35,54.9,84.17,10,10,13.63,False,False,-10.0,-100.0,-100.0,0.0
2026-04-18,S_mg,Altro,GOL,MG 2-4,1.43,61.6,71.66,4,1,2.48,False,True,1.72,6.88,1.72,-5.16
2026-04-18,A,A,GOL,Under 3.5,1.35,60.5,62.5,7,1,-15.62,True,True,2.45,17.150000000000002,2.45,-14.700000000000003
2026-04-18,C,C,SEGNO,2,2.63,41.0,42.86,2,2,12.72,False,True,3.26,6.52,6.52,0.0
2026-04-18,C,C,GOL,Goal,2.05,69.0,55.32,8,3,13.41,False,True,8.4,67.2,25.200000000000003,-42.0
2026-04-18,C,C,GOL,Goal,1.57,69.0,55.32,7,1,-13.15,True,False,-7.0,-49.0,-7.0,42.0
2026-04-18,C_screm,C-derivati,GOL,Over 1.5,1.4,53.0,70.13,10,1,-1.82,True,True,4.0,40.0,4.0,-36.0
2026-04-18,A+S,A+S,DOPPIA_CHANCE,X2,1.41,58.4,84.17,10,10,18.68,False,True,4.1,41.0,41.0,0.0
2026-04-18,C,C,SEGNO,2,3.6,40.0,42.86,3,5,54.3,False,True,7.8,23.4,39.0,15.600000000000001
2026-04-18,C,C,SEGNO,1,2.0,57.0,60.55,10,5,21.1,False,False,-10.0,-100.0,-50.0,50.0
2026-04-18,C,C,SEGNO,2,1.79,71.0,57.89,9,1,3.62,False,False,-9.0,-81.0,-9.0,72.0
2026-04-18,C,C,SEGNO,2,2.05,59.0,60.55,10,6,24.13,False,True,10.5,105.0,63.0,-42.0
2026-04-18,C,C,SEGNO,1,1.62,54.0,60.55,2,1,-1.91,True,False,-2.0,-4.0,-2.0,2.0
2026-04-18,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.87,72.0,55.0,1,1,2.85,False,True,0.87,0.87,0.87,0.0
2026-04-18,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.8,72.0,55.0,1,1,-1.0,True,True,0.8,0.8,0.8,0.0
2026-04-18,C_segno_s6_conv,C-derivati,GOL,Over 2.5,1.6,57.0,70.13,1,5,12.21,False,True,0.6,0.6,3.0,2.4
2026-04-18,C,C,SEGNO,1,1.82,43.0,42.86,1,1,-21.99,True,False,-1.0,-1.0,-1.0,0.0
2026-04-18,C,C,GOL,Goal,1.65,70.0,69.86,7,6,15.27,False,True,4.55,31.849999999999998,27.299999999999997,-4.550000000000001
2026-04-18,C_combo96_dc_s6_conv,C-derivati,GOL,Goal,1.87,65.0,64.81,1,6,21.19,False,True,0.87,0.87,5.22,4.35
2026-04-18,C,C,SEGNO,2,2.01,76.0,57.89,10,4,16.36,False,True,10.1,101.0,40.4,-60.6
2026-04-18,A+S_dc_s6_conv,A+S,GOL,Goal,1.7,65.0,66.38,1,5,12.85,False,False,-1.0,-1.0,-5.0,-4.0
2026-04-18,C,C,SEGNO,1,1.82,47.0,42.86,5,1,-21.99,True,False,-5.0,-25.0,-5.0,20.0
2026-04-18,A,A,GOL,Under 2.5,1.5,56.1,63.16,6,1,-5.26,True,True,3.0,18.0,3.0,-15.0
2026-04-18,C_hw,C-derivati,SEGNO,1,1.8,75.0,42.11,2,1,-24.2,True,True,1.6,3.2,1.6,-1.6
2026-04-18,A+S_o25_s6_conv,A+S,GOL,Goal,1.45,70.0,70.21,1,1,1.8,False,False,-1.0,-1.0,-1.0,0.0
2026-04-18,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.95,72.0,55.0,1,2,7.25,False,True,0.95,0.95,1.9,0.95
2026-04-18,C_screm_dc,C-derivati,DOPPIA_CHANCE,X2,1.65,40.0,57.61,3,1,-4.94,True,True,1.95,5.85,1.95,-3.8999999999999995
2026-04-18,C_segno_s6_conv,C-derivati,GOL,Over 2.5,1.7,57.0,70.13,1,7,19.22,False,True,0.7,0.7,4.8999999999999995,4.199999999999999
2026-04-18,C_hw,C-derivati,SEGNO,1,2.15,75.0,42.11,4,1,-9.46,True,False,-4.0,-16.0,-4.0,12.0
2026-04-18,C,C,SEGNO,1,3.1,48.0,42.86,3,4,32.87,False,False,-3.0,-9.0,-12.0,-3.0
2026-04-18,C,C,GOL,Goal,1.5,74.0,69.86,6,2,4.79,False,True,3.0,18.0,6.0,-12.0
2026-04-18,C_screm,C-derivati,GOL,Over 2.5,1.53,75.0,55.0,5,1,-15.85,True,True,2.65,13.25,2.65,-10.6
2026-04-18,C,C,GOL,Goal,1.8,66.0,55.32,3,1,-0.42,True,True,2.4,7.199999999999999,2.4,-4.799999999999999
2026-04-18,C,C,SEGNO,1,1.73,51.0,60.55,7,2,4.75,False,True,5.11,35.77,10.22,-25.550000000000004
2026-04-18,A,A,GOL,Under 3.5,1.35,52.3,63.16,4,1,-14.73,True,True,1.4,5.6,1.4,-4.199999999999999
2026-04-18,C,C,SEGNO,1,2.05,43.0,42.86,1,1,-12.14,True,False,-1.0,-1.0,-1.0,0.0
2026-04-18,C,C,SEGNO,2,2.5,71.0,57.89,7,7,44.72,False,False,-7.0,-49.0,-49.0,0.0
2026-04-18,C_screm_dc_dc_s1_conv,C-derivati,GOL,Under 2.5,2.3,63.0,64.81,1,9,49.06,False,True,1.3,1.3,11.700000000000001,10.4
2026-04-18,C,C,SEGNO,2,1.73,75.0,57.89,9,1,0.15,False,False,-9.0,-81.0,-9.0,72.0
